e2e0962b-4a19-4e1d-80f2-374eba6ca79c	When the Regulator is considering exercising its powers in relation to a Remote Body, which notification requirements must be adhered to, and how do these relate to the approach outlined in specific rules?
2eb3d711-fc98-4983-b34a-a2a2e3eb722b	If the Regulator wants to use its powers on a Remote Body, what rules does it follow, and what notifications are needed?
00c796ee-3e37-49ce-9585-9b6d944848e2	Under what conditions may the restrictions in categories 1, 2, 3, 4, 7, 8, and 9 of APP 7 not apply to a Listed Entity, and how does this relate to the profits eligibility test for an Applicant?
70d97bb8-874a-4439-a430-a80b6befab6c	When do the rules in APP 7 not apply to a Listed Entity, and what does this have to do with the profits test for an Applicant?
9c3220ed-61a9-48c8-9e08-31dbfc4a0b9f	Under what conditions must an Applicant ensure that its Securities satisfy the assets eligibility test for admission to the Official List, and how does this relate to the market capitalisation requirement for Shares?
db00cd96-9eef-4487-97c6-96c2cf7c62aa	What must an Applicant do to meet the assets eligibility test for listing Shares, and how is this linked to the market capitalisation rule?
37f5929a-b3e2-44b8-a391-ccd93685da2c	Under what conditions must a Reporting Entity comply with Rule 10.1.3B(1)(i) when a Listed Entity is admitted to the Official List under the assets eligibility test?
b51e98f3-8e46-4194-aa3a-c2db5fde1efe	If a company issues shares under a dividend plan, what must a Reporting Entity of a Listed Fund disclose, and how soon must the shares be issued?
13ffece3-b758-4d94-9835-02fc313cea2e	How must a Reporting Entity of a Listed Fund ensure compliance with Rule 10.1.8 when also considering the requirement in Rule 3.9.2?
7070643e-1a46-4746-b09b-e66d114232ab	What should a Reporting Entity of a Listed Fund do to follow Rule 10.1.8 and also meet the requirement in Rule 3.9.2?
30be6848-bce2-45ef-9581-9ed40c2898b8	When a Mining Reporting Entity discloses forecast financial information under Rule 11.9.1, what are the requirements regarding material economic assumptions and how do these relate to the classification and disclosure of Ore Reserves as per the JORC, SAMREC, and NI 43-101 Codes?
19edf5cc-9eaf-4db2-8d92-9e21629bd86c	When can certain communications be exempt from the rules about offering securities in the Abu Dhabi Global Market?
5969b455-ac31-4fdf-a84f-434f91265612	Under what conditions may a Person make an Offer of Securities without a Prospectus in the Abu Dhabi Global Market, considering the exemptions specified in section 58(1) of FSMR?
cc15f7c8-d5dc-4649-878d-0d9b45aba50d	When is someone not liable for a false statement in a Prospectus if the buyer knew about it?
aab2a42e-1381-47fd-9677-6d897a2cc64e	In the context of Principle 3 regarding Board composition and resources, what are the specific requirements for the Reporting Entity's annual report concerning the identification of key roles and decision-making processes?
a1cc221d-b34f-4b47-9eac-48d1b64bd3ae	What must the Board of a Listed Entity do to follow Principle 4 about risk management, and what should they include in their annual report?
89696375-6fbd-4d30-952c-bcba3694ac99	What must the Board do to make sure pay plans match the long-term goals, and what reports do Directors need to show the business is stable?
1e6c1b61-76a9-473d-ac21-aceb6e692228	When does a Controller not have to be part of a Restriction Agreement if the holder is a Listed Entity?
adbd464f-287c-4f22-9b22-7bb08f34ee04	When an Authorised Person breaches Rule 8.3.2, how does the Regulator consider the Authorised Person's compliance with Financial Group Capital Requirements under Rule 8.3.3 and Rule 8.3.4 in determining enforcement actions?
a5dbfeba-e3a4-4785-88be-544a15bfce80	How must an Authorised Person calculate E* for pre-settlement Counterparty Exposures arising from SFTs when eligible financial Collateral is taken, and what are the specific conditions under which this calculation applies?
69f890bf-ed3b-4427-bea6-31cabbf09300	How must an Authorised Person calculate E* for pre-settlement Counterparty Exposures arising from SFTs when using the FCCA and a qualifying bilateral Netting agreement, and what specific transactions are excluded from this calculation?
e49725ac-ede0-4fb9-a9d0-6a358ac9b96e	When an Authorised Person uses the FCCA for SFTs with a qualifying bilateral Netting agreement, how do they calculate E* and what types of transactions are not included?
f18bc276-9865-4258-b612-3538422bec0e	How must an Authorised Person calculate its Credit RWA for repurchase agreements and similar transactions, considering the requirements for CR Exposures and SE Exposures?
0d99f6b5-b07b-4b78-8a9e-20d297c31b1a	When figuring out Credit RWA, how should an Authorised Person handle repurchase agreements and similar deals?
8269ace3-e065-4593-9c42-175026d9dc9f	How frequently must an Authorised Person in Category 1, 2, 3A, or 5 calculate its NSFR to ensure compliance with Rule 10.4.1, and under what conditions should this calculation be adjusted?
26663949-9db3-413a-adae-340e2b965e73	How does the application of Chapter 4 differ for Authorised Persons in Category 3A compared to Category 2, and what specific approach is mandated or optional for these categories?
375c3089-3145-4488-9cd0-9255c85bb23e	What is the rule for Category 3A and Category 2 firms in Chapter 4, and how does it differ?
c7eef56a-4c9f-40ff-9632-583d203b4272	How must an Authorised Person determine the risk weight for an unrated short-term CR Exposure in the bank asset class when the issue-specific external credit assessment attracts a risk weight of 50% or 100%?
2d79f9ac-d5c8-47b7-b9ef-c2c2b9c0035e	What risk weight should be used for an unrated short-term bank exposure if the rated exposure has a 50% or 100% risk weight?
c4ca3877-6da1-49ea-9816-6c80891ddcee	How should an Authorised Person risk weight a CR Exposure in the central government and central bank asset class if the requirements of Rule 4.12.5 are not met?
fdc57623-e736-4a87-9920-6c3748853115	Under what conditions may an Authorised Person apply a 0% risk weight to a CR Exposure involving a guarantee provided by a multilateral development bank (MDB), and which entities are eligible to provide such guarantees?
0ffdf70f-b15e-41d5-a10b-0ee0d82bdf1b	How must an Authorised Person, acting as the Originator or Sponsor, calculate additional RWA amounts for securitisations with revolving exposures and an Early Amortisation provision?
260079e7-011a-451b-b9a1-a993e0efecc1	When can an Authorised Person consider a secured Exposure to a Client as belonging to a third party for Large Exposures limits?
c49bedc6-3da2-4b05-aca2-4442b2b3dda6	How must an Authorised Person determine the CRW for Credit Risk Exposures when calculating RWA, and what role do the credit assessments of Exposures play in this process?
fde02972-59b1-448e-84f6-68165972ee1a	What steps are needed to calculate the Exposure value for SFTs on the balance sheet, and how does the Carrying Value fit in?
3345507f-b588-435c-82e5-ca5d14e894c1	What do the rules say about keeping enough liquid assets for a company, especially in tough times?
a6543388-d7aa-4797-8e85-37712831ac6b	How must an Authorised Person calculate its Liquidity Coverage Ratio, and what specific rule and section should be referenced for compliance?
eaaa4861-580b-48bf-b83d-a3f9bcf51253	How must an Authorised Person calculate its Credit RWA for Unsettled Transactions, and what additional exposures must be included in this calculation?
7ed2eb11-e260-4f96-bebf-6fc2f2fe3597	What should an Authorised Person include when calculating Credit RWA, especially for things like Unsettled Transactions?
9544b8bd-3ffd-48f2-877a-9d335817f089	If a transaction doesn't use variation margin, how should the Exposure value for Derivatives be calculated, and what role does other collateral play?
46990933-ca3d-4e72-8205-25b0231af137	How should the MV of Securities and the value of Collateral be calculated for repurchase agreements, considering the CRM provisions in Section 4.13?
6c8c7980-32ee-4a8a-afd2-2b521242e938	Under what circumstances may the Regulator initiate the cancellation of a Financial Services Permission for an ADGM Branch, considering both the potential failure of the Non-ADGM Institution and the Regulator's initiative?
9d4d9f7b-9d53-4da6-8ee8-eaaffb001b1a	When can the Regulator cancel a Financial Services Permission for an ADGM Branch if the Non-ADGM Institution might fail?
267c2067-5601-4884-b830-ad12f565d75c	How can someone avoid breaking Market Abuse rules when they have Inside Information and want to deal in Financial Instruments or similar items?
1b7069ad-fe25-42c8-a459-8c56146ec81f	Under what circumstances may an Insider execute an unsolicited Client order in Financial Instruments while possessing Inside Information without contravening disclosure rules?
98b95077-f721-4207-93f1-885361b2aee1	What is 'Inside Information' for Financial Instruments and what happens if it gets out to the public?
4a6137bc-05ec-47a1-991c-cacd09f24543	Under what conditions may the Regulator exercise its Investigative Powers on behalf of Non-ADGM Regulators, and how does this relate to its cooperation with other authorities?
d156bde0-b9a6-4251-b456-e683fd7dc199	When can the Regulator use its Investigative Powers for Non-ADGM Regulators, and how does this fit with its role in helping other authorities?
a07284c4-bb9e-4ce9-83da-13ee897eec93	Under what conditions may the Regulator disclose Confidential Information to a Non-ADGM Regulator when exercising its powers at the request of such a regulator?
ba555136-302a-4f5a-9fe5-c22daca617ab	When can the Regulator share Confidential Information with a Non-ADGM Regulator?
f356c0c3-6713-43bf-85e0-1d2f30df2b35	Under what conditions may the Regulator exercise its Own-Initiative Powers or Investigative Powers in support of Non-ADGM Regulators, and what are the specific sections of the FSMR that authorize such actions?
c4f36a9a-50b4-446f-90b0-f49416c0286a	Under what circumstances may the Regulator exercise its Investigative Powers at the request of Non-ADGM Regulators, and how does this relate to cooperation with such regulators?
7d22d387-6475-487e-bc9f-86c516b48778	When can the Regulator use its Investigative Powers to help Non-ADGM Regulators, and how does this fit with working together with them?
8f9e4782-dcff-4b8b-a268-47889b133042	Under what conditions may the Regulator disclose Confidential Information to a Non-ADGM Regulator when acting upon their request or on their behalf, and how does this relate to cooperation and support obligations?
61836d0a-435a-4e8b-9768-2cd77fe018a5	Under what circumstances may the FSRA cancel the Financial Services Permission of a FinTech Participant, and how does this relate to the variation of a Financial Services Permission at the request of an Authorised Person?
f31a09f1-1e3d-42f9-8b9f-c4a6318e5a78	When can the FSRA cancel a FinTech Participant's Financial Services Permission, and how is this different from an Authorised Person asking for a change?
5b8f2c11-92f6-41fe-b51b-a6c57dbb4a46	Under what circumstances may the FSRA cancel a Financial Services Permission on its own initiative, and how does this relate to the Regulator's objectives?
041130a2-0202-4f2f-a802-d56abdf1ac92	When can the FSRA decide to cancel a Financial Services Permission on its own, and why might it do this?
e22313d0-79fd-403d-a39a-ac8aeb179ee0	What procedures must be followed when exercising the Own-Initiative Powers in relation to the recognition of an entity, and how does this relate to the FSMR sections specified for such powers?
0a621351-3052-4e12-922f-b5129eb13ba0	If a decision involves using Own-Initiative Powers for recognizing something, what rules should be followed, and how does this connect to the FSMR sections?
db34e99a-606e-4b58-b775-b83f2e625c80	Under what circumstances may the regulator exercise its Own-Initiative Powers without providing advance notice to the affected person, and what procedural obligations must be fulfilled subsequently?
d49349f6-c366-4f1a-8ad0-d34b1063b1e4	When can the regulator act without telling someone first, and what must happen after?
8aab4071-32b8-428a-ba06-2270ce7dc132	Under what circumstances may the Regulator initiate an investigation into the business of an Authorised Person or Recognised Body, and how does cooperation with Non Abu Dhabi Global Market Regulators influence this process?
f217eaa8-d4e4-4037-86e9-e5af9b4f101c	When can the Regulator start looking into the business of an Authorised Person, and how does working with other regulators play a role?
68b667e0-c948-4cae-86fc-bb05e69f4a9d	What powers does the regulatory authority have to suspend a Financial Services Permission, and how does this relate to the disqualification of auditors or actuaries?
6354f652-4da5-433d-b692-be568a8cb23d	How can the regulator suspend a Financial Services Permission, and what does this have to do with disqualifying auditors or actuaries?
e1f4f680-d334-4512-be1c-7735d0720a4e	Under what circumstances may an auditor or actuary be disqualified under section 233 of FSMR, and how does this relate to the suspension of a Financial Services Permission or Approval?
6f28a5b0-7701-45ca-bc77-6a82a0510d9c	When can an auditor or actuary be disqualified, and how is this linked to stopping a company's financial service permission?
57e6f147-bf55-464e-92b5-25e6db4864f0	If the Regulator wants to change a Financial Services Permission, what steps must it take according to the rules in Part 21 of FSMR?
fedf3029-28d6-4b54-ad36-57a298ccdbb5	Under what conditions may the Regulator vary or cancel a firm's Financial Services Permission at the request of the firm, and what form must the application take?
0f31bd74-449c-4f42-8aaa-fd82b756ad2b	When can a firm ask the Regulator to change or cancel its Financial Services Permission, and how should the request be made?
e2659a62-5a80-44d5-9452-a04814849bd3	Under what circumstances may the Regulator vary or cancel the Financial Services Permission of an Authorised Person, and how does this relate to the powers outlined in FSMR sections 33 and 233?
736c8873-41ed-4a5c-93ca-1fcfd1b18fcb	When can the Regulator change or cancel an Authorised Person's Financial Services Permission, and what powers allow this?
6814bf42-0139-43ba-876f-19d9ab9d573c	Under what circumstances may the Regulator impose or vary conditions on an Approved Person, and how does this relate to the imposition of requirements on a firm?
ec5beff1-0645-4941-b307-375c7b651ff4	When can the Regulator change conditions for an Approved Person, and how is this linked to setting rules for a firm?
5d6e0300-6d77-4e09-8e85-fe0832a7bf06	Under what circumstances can the Regulator impose or vary requirements on a firm that has applied for or been granted a Financial Services Permission?
39896cca-c7bd-4efa-9424-17f5947c9db6	When can the Regulator change the rules for a firm with a Financial Services Permission?
4d9d98ad-9f28-459f-aaff-125378c4bea4	Under what circumstances may the Regulator impose a Requirement on a firm, and how does this relate to the firm's activities that are not considered Regulated Activities?
7fda652a-0b56-4eff-8a61-2da82035bfe9	When can the Regulator tell a firm to do or not do something, and does this include things that aren't regulated activities?
38d510fe-8963-4504-8087-96e50031dce4	Under what circumstances may we impose a Requirement on a firm under section 35 of FSMR, and how do further provisions under section 36 extend the scope of such Requirements?
6d8934ba-f4cb-41c6-a5b3-7a808b56fcf2	When can a Requirement be put on a firm under section 35 of FSMR, and what does section 36 say about how far these Requirements can go?
cfb8a6cf-e06e-4457-a2b6-29400f5cb060	When does a company have to share Inside Information right away if they find it while working on financial reports?
48679c3b-5d2d-4cb1-86b3-d51b92d65851	How must an Issuer ensure compliance with the requirements for Offers of Securities under FSMR when making statements about future matters to the public in ADGM?
1ef1a370-3cf1-4e2c-b0e6-ea574f918020	What should an Issuer do to follow the rules for offering securities in ADGM and avoid misleading statements about the future?
23508e67-9337-4335-ac74-2275c9ab27e6	What are the obligations of a Petroleum Reporting Entity when disclosing material estimates of Petroleum Reserves, particularly in relation to statements about future matters?
973754e7-9d12-48b0-8d28-5db9fdbb2e84	What must a Petroleum Reporting Entity do to avoid making misleading statements about future Petroleum Reserves estimates?
7ba5ba64-de93-4223-aa59-2a8a0d6e478a	Under what conditions can a Recognised Investment Exchange or Multilateral Trading Facility consider the engagement of a Recognised Clearing House sufficient to meet the requirements of MIR Rule 3.8.1 for Digital Securities Settlement?
bea0b264-6913-4501-a696-19655e0b0f6b	When can a Recognised Investment Exchange use a Recognised Clearing House to meet the rules for settling digital securities?
49b08849-dc90-485f-a00c-efbabddf566c	What are the requirements for an Issuer seeking to list Digital Securities in terms of working capital and the appointment of a Sponsor?
87fab9f8-2e90-4f88-91e7-709895b1e5eb	What are the requirements for Recognised Investment Exchanges regarding the public disclosure of trading information, and how must the format of this information be structured?
0cb7548a-5bfe-4b7f-843a-a5799912716e	When a Multilateral Trading Facility or Organised Trading Facility does not engage a Recognised Clearing House for Accepted Spot Commodities, what are the requirements for using a Spot Commodity Settlement Facility, and how must these arrangements be communicated to the FSRA?
a9fb1766-cf49-4042-bc91-1cf09fe7b30c	How must an Authorised Person ensure the clarity, fairness, and accuracy of communications related to Specified Investments, and what additional requirements apply when presenting information in a Prospectus?
beb8878a-082d-4603-a0bc-6188d8e0c4db	What records must a Relevant Person maintain and immediately provide to the Regulator upon request?
786f4a7b-78c2-436d-8f51-f972502d16e2	What obligations does a Relevant Person have to ensure non-prejudice against an Employee who discloses money laundering information to the Regulator or any relevant body, considering the definition of a 'relevant body'?
7d884bdf-06ca-4726-811f-0933af7e5432	What record-keeping requirements must a Relevant Person adhere to under the AML Rulebook, and how do these relate to assessing and addressing money laundering risks?
29720e15-0314-40e8-b7f6-ed7bc651e089	What do Relevant Persons have to do about record-keeping and money laundering risks under the AML Rulebook?
41be8b30-19c0-4f8e-93fa-a36aefe43536	Under what conditions must Approved Persons, as specified in the guidance for waivers, be resident in the U.A.E.?
e0e43c66-1b67-4fda-b9dd-bf2969a42641	When do Approved Persons need to live in the U.A.E. according to the rules about waivers?
2fd57850-0d0b-40f2-a665-05f61ecf1a01	Under what conditions does a letter of credit qualify as a qualifying letter of credit, considering both the requirements of Rule 3.1.4(2) and the Regulator's allowance for inclusion as eligible capital?
21964d87-fc66-4608-a535-4f3030fab873	When can the Regulator ask a Captive Insurer to provide assets, based on how amounts are calculated for different insurance cases?
c6f27939-0eb1-448a-8045-03b2fee4a88f	Under what circumstances must an Authorised Person maintain and be able to retrieve the Resolution Pack at all times?
bcc36b69-1f5f-46e6-854f-9eb4096ec06b	When does an Authorised Person need to keep and be able to get the Resolution Pack at all times?
9d63a44f-59f5-450c-8250-d4c5dbcd5e3a	What must a Third Party Provider do regarding information after a Third Party Transaction is initiated, and what are the consequences if this obligation is not met?
a2080eab-4f39-4345-968a-32ad26e59a18	What happens if a Third Party Provider doesn't give the needed information after a Third Party Transaction starts?
e1291748-ab58-4c87-8e70-8cdc6852a246	What are the obligations of an Authorised Person regarding the frequency and documentation of the most recent reconciliations of Client Money in their Resolution Pack?
17d26735-e74d-40b2-a973-ee5b07fddc74	How often must an Authorised Person check and record the latest reconciliations of Client Money, and where should these records be kept?
970e0046-12f9-4f1d-9901-eca5e7157990	What are the specific timelines an Authorised Person must adhere to for performing reconciliations of Client Accounts when conducting a Regulated Activity involving Virtual Assets, and how do these timelines differ between Rule 14.11.3 and Rule 14.11.4?
92bf5262-3f1c-4c00-8350-6e594ea857a2	When an Authorised Person is dealing with Virtual Assets and Client Money, what are the deadlines for doing reconciliations of Client Accounts under Rule 14.11.3 and Rule 14.11.4?
2d23c46f-994d-47e3-a361-c74c193d85e2	What must an Authorised Person ensure regarding the use of a Client's Safe Custody Assets and the inclusion of records in the Resolution Pack?
c0340b99-da14-49d0-82ba-3e8f4986d154	What must an Authorised Person do with the most recent reconciliations of Client Money to meet both the Resolution Pack and monthly reconciliation rules?
5798b169-e3dd-4609-8d79-d4c3890549ec	What does an Authorised Person need to do to keep and find documents in their Resolution Pack, and what specific documents should be included?
bbe2aabf-fa5a-4dfe-b56c-cf3a0b2ca05e	What documentation must an Authorised Person include in its Resolution Pack concerning individuals critical to operational functions, and how does this relate to those handling Client Money and Safe Custody Assets?
699950e6-54e3-4bcd-b296-898bb3c04101	What must an Authorised Person do to document key people involved in handling Client Money and Safe Custody Assets?
0b190534-a8cb-4cbc-92fd-9925a53ee445	What records must an Authorised Person conducting Investment Business maintain at all times and be able to retrieve as part of their Resolution Pack obligations?
e4b68268-a35f-4649-84cf-988919ff8fd8	What maturity or market capitalisation requirements must an Authorised Person consider when conducting a Regulated Activity with Virtual Assets, and how does this relate to the use of Accepted Virtual Assets?
7936115b-4c9f-4477-bc67-7ca8fc6cb057	When an Authorised Person is doing regulated work with Virtual Assets, what rules about maturity or market size do they need to follow, and how does this affect which assets they can use?
6f08ba71-70bd-438a-996c-f79416816d61	What requirements must an Authorised Person comply with when Operating a Multilateral Trading Facility in relation to Virtual Assets, considering both general and specific obligations?
a4f44d9c-e735-4c0b-9b34-9703d2f35d62	What rules do Authorised Persons have to follow when they run a Multilateral Trading Facility for Virtual Assets?
2962c0ef-e67e-44fc-94d1-a1b1708bdf24	What obligations must an Authorised Person fulfill when operating a Multilateral Trading Facility concerning Virtual Assets, considering the references to Investment or Investments?
cceb2b35-3eb9-47aa-b5a1-f0a3bfd5694a	If an Authorised Person runs a Multilateral Trading Facility for Virtual Assets, what rules must they follow about references to Investment or Investments?
4a0a1fad-f76f-46be-9501-0ee235b279af	What obligations must an Authorised Person fulfill when operating a Multilateral Trading Facility concerning Virtual Assets, considering the definition of Recognised Bodies?
ed880618-8d4e-4092-911a-6b90d55525a9	If an Authorised Person runs a Multilateral Trading Facility for Virtual Assets, what rules must they follow, considering how Recognised Bodies are defined?
6f5354b3-42e4-4ec8-8ff0-47f2a8d186f6	What procedural steps must an Authorised Person follow when operating a Multilateral Trading Facility concerning Virtual Assets, considering the obligations under COBS, MIR, and GEN, and the application of GEN Rule 5.2.14?
167b07f3-f50f-40cf-8c5e-fa48d8763305	If an Authorised Person is running a Multilateral Trading Facility for Virtual Assets, what rules do they need to follow, and how does GEN Rule 5.2.14 apply?
3eaaeeba-3835-4a94-96d0-4a31997ce9e8	How must an Authorised Person comply with the Client Money Rules when conducting a Regulated Activity involving Virtual Assets, considering the definition of Investment or Investments?
656d7cbd-ff4b-4035-95be-798ec9b98c14	What do Authorised Persons need to do when they handle Virtual Assets and Client Money?
b1c670fd-5b3a-4b0b-9d4c-d68d5da61fa3	What steps must a PFP Operator take to ensure compliance with the requirement to maintain and keep a record of due diligence conducted on a PFP Prospect, prior to publishing a financing proposal on a Private Financing Platform?
5f4a4a5b-ccf0-446e-9463-8c70c7b40792	What information must a PFP Operator publish on its Private Financing Platform, and how should it handle updates to this information?
087d65d8-85b1-4e78-9794-c8d61b253b35	What must a PFP Operator share on its platform, and what should it do if this information changes?
94a1ff72-01a6-445b-a385-4b160c6d9bac	When doesn't a Payment Service Provider have to tell the Payment Service User about a refusal to process a Payment Order, especially for Low Value Payment Instruments?
25850d33-8b1e-4dc8-a5c3-a041f444ef21	Under what conditions must a Payment Service Provider refund an unauthorised Payment Transaction, and what are the notification requirements for a Payment Service User to be entitled to redress?
bca57182-30bb-4d54-b186-947e631784d6	What information must a Payment Service Provider provide to a Payment Service User before the User is bound by the Framework Contract, considering the conditions under which the information may be agreed upon in writing?
ca3c0950-3fe2-4b55-8acb-2f46870981e5	What must a Payment Service Provider give to a Payment Service User before they are bound by a Framework Contract, and how can this be changed if both parties agree?
ac374dfb-884f-4bf5-b77e-292460da2494	What information must a Payment Service Provider include in a Framework Contract with a Payment Service User, and under what conditions must additional information be provided upon request during the contract term?
94f23f5f-90ce-4ca3-8ef1-e4140bee9ce8	What information must be included in a Framework Contract by a Payment Service Provider, and what are the requirements for notifying changes to this information to the Payment Service User?
06842c74-6503-48da-b51a-e2d8c6978452	Under what conditions may a Payment Service Provider apply changes in exchange rates immediately, and what must be included in the Framework Contract regarding exchange rates?
db4863c5-6033-4426-bc05-8048517cd4c1	Under what conditions may the Payment Service Provider and the Payment Service User agree on charges for information, considering the Payment Service User is not a Natural Person?
b0f2db7e-f656-4332-bada-f84145663f6e	Under what conditions may a Payment Service User and Provider agree in writing to exclude certain rules, and what prohibition applies to charges under Rule 19.2.16?
5125b001-c88d-4179-9d0d-9479fe431b43	When can a Payment Service User and Provider agree not to follow certain rules, and what is the rule about charges under Rule 19.2.16?
aa207d8e-7a3b-4f99-a41e-19f5adaa0cf4	What steps must the Payment Service Provider follow when implementing changes to the exchange rate in Payment Transactions, and how should these changes be communicated to the Payment Service User?
da3fbc87-557c-429b-b0da-2e3a26c25f46	How should a Payment Service Provider handle changes to the exchange rate and inform the Payment Service User?
ce927337-0e2d-45b8-8467-5dfcc54e4ef3	Under what conditions may a Payment Service Provider and a Payment Service User agree in writing to exclude certain rules, and what obligations does the Payment Service Provider have regarding liability for charges and interest in the event of non-execution or defective execution of a Payment Transaction?
81e7884c-bda3-407b-9316-7aa493769601	What procedures must a Payment Service Provider follow to ensure that records of all Relevant Money are properly maintained and safeguarded in designated Payment Accounts?
455f7559-db54-4379-869f-17f51bb27e2e	How should a Payment Service Provider keep records of all Relevant Money and make sure it's safe in the right account?
2fc74cbd-11ae-4d7d-b7c6-79bf0ec0bad9	Under what circumstances must a Third Party Provider offer a refund to a Customer when the Customer is not a Natural Person, considering the applicability of agreements in writing regarding Rule 20.10.2?
42f1d2e5-64ad-4cd8-8ea6-6c4b22ac5055	When does a Third Party Provider have to give a refund to a Customer who is not a Natural Person, if they have agreed in writing about Rule 20.10.2?
e50ab0d4-0e52-4ee4-a9d8-fd3e7b9a7981	Under what conditions may a Third Party Provider and a Customer who is not a Natural Person agree to a different time period for unauthorised transactions, and what restrictions exist on charging for information under Section 20?
69b5868b-f8e2-4483-8272-b67a54bb1d74	When can a Third Party Provider and a Customer who isn't a Natural Person agree on a different time for handling unauthorised transactions, and what can't the Provider charge for?
9a40c64e-d233-4c69-ba2d-623b442db856	What information must a Third Party Provider include in the Governing Contract with a Customer before the Customer is bound by it?
2f8f6e65-5af7-4db1-9176-5545e308b966	What information must a Third Party Provider include in the Governing Contract with their Customer, and under what conditions must they provide additional specified information upon request?
a3f64a52-96af-489f-857c-ac06f53992b6	What must be in the Governing Contract between a Third Party Provider and their Customer, and when do they have to give more information if the Customer asks?
b2d681fd-3a08-4c16-a518-ac8bc916e01a	What conditions must be met for a Third Party Provider to apply changes in exchange rates immediately and without notice, and what information must be included in the Governing Contract regarding exchange rates?
efe5c708-3739-475e-ae45-a5e1cb8f43b1	What must a Third Party Provider include in the Governing Contract regarding notifications, and how must they notify a refusal of a transaction?
313cbf84-ca19-4fa6-965b-f034b2a09548	When a Third Party Provider refuses a transaction, how should they notify the Customer, and what must be in the contract about this?
7de53fbd-1be1-4d1b-b999-f38799dfcbce	What are the requirements an Authorised Person must adhere to when using a delivery and/or storage facility for Accepted Spot Commodities, and what jurisdictions are prohibited?
